vx,vy,vz,wx,wy,wz,base1,shoulder1,elbow1,base2,shoulder2,elbow2,base3,shoulder3,elbow3,base4,shoulder4,elbow4,com_vx,com_vy,com_wz,height,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,com_x,com_y,quat_x,quat_y,quat_z,quat_w
0.006999999999999997,-0.005000000000000002,0.09725000000000011,0.08181428085676835,0.042405039768425565,0.015383546871769245,-0.03124,0.79232,-1.57273,0.00783,0.80357,-1.56748,-0.05473,0.7954,-1.57111,0.0144,0.78638,-1.55762,0.006999999999999997,-0.005000000000000002,0.09725000000000011,0.30915,0.18631,0.11731,-0.30328,0.18212,-0.12439,-0.30228,-0.19107,0.11016,-0.30509,-0.1904,-0.12238,-0.30432,0.0026,0.00163,0.0012500055626621317,0.0021300094787762725,0.005000022250648527,0.9999844500407028
0.018000000000000002,-0.006999999999999997,0.09849999999999998,0.017911800842613988,0.031050119138216817,0.03149989579156649,-0.03973,0.7973,-1.57623,0.00581,0.79837,-1.55694,-0.0555,0.78829,-1.558,0.01315,0.779,-1.5433,0.018000000000000002,-0.006999999999999997,0.09849999999999998,0.31107,0.18534,0.11476,-0.30334,0.18206,-0.12499,-0.30371,-0.19092,0.10981,-0.30711,-0.19034,-0.12273,-0.30636,0.00291,0.00154,0.0021899999738295007,0.0025699999692885005,0.0053499999360675015,0.9999799880502392
0.022750000000000006,-0.009499999999999998,0.09274999999999978,-0.018013892994983217,0.012856325021463536,0.021574249692899818,-0.04039,0.78613,-1.55221,0.00707,0.79299,-1.54471,-0.05307,0.77992,-1.54099,0.01496,0.77433,-1.53229,0.022750000000000006,-0.009499999999999998,0.09274999999999978,0.31309,0.18505,0.11441,-0.30698,0.1818,-0.12459,-0.30562,-0.19098,0.11042,-0.30948,-0.19061,-0.12215,-0.30812,0.00332,0.00135,0.0016099985092225709,0.0027499974536410367,0.005629994786908741,0.9999790740698051
0.022499999999999992,-0.011000000000000001,0.0852500000000006,0.01343490809666584,0.0016089797720545362,-0.020534297090889757,-0.04028,0.77917,-1.53632,0.00707,0.78898,-1.5344,-0.05238,0.77525,-1.52982,0.01519,0.77189,-1.52465,0.022499999999999992,-0.011000000000000001,0.0852500000000006,0.31478,0.18473,0.11435,-0.30933,0.18142,-0.12458,-0.30714,-0.19128,0.11055,-0.31109,-0.19105,-0.12206,-0.30926,0.00382,0.00116,0.001829995638576592,0.0028299932552851123,0.005779986224575247,0.999977616756186
0.023000000000000007,-0.01825,0.09300000000000003,0.016397098623235042,-0.005815756285096329,-0.04855671572948311,-0.03864,0.77452,-1.52401,0.00841,0.78399,-1.52331,-0.05614,0.77865,-1.53099,0.01521,0.76231,-1.5052,0.023000000000000007,-0.01825,0.09300000000000003,0.3165,0.18424,0.11479,-0.31103,0.18121,-0.12416,-0.30888,-0.19214,0.10939,-0.31114,-0.19112,-0.12201,-0.31211,0.00422,0.00091,0.001880001399097562,0.0027800020688783095,0.005220003884728337,0.9999807441859467
0.04175000000000001,-0.020249999999999997,0.1067499999999999,0.09556713451759982,-0.02545586185798736,-0.024313901326033175,-0.03787,0.77049,-1.51192,0.00972,0.77875,-1.51093,-0.05642,0.7636,-1.49904,0.01539,0.75804,-1.49448,0.04175000000000001,-0.020249999999999997,0.1067499999999999,0.3185,0.1836,0.11496,-0.31274,0.18088,-0.12373,-0.31079,-0.19249,0.10904,-0.31582,-0.19147,-0.12193,-0.31368,0.00474,0.00043,0.0021600052421230837,0.002710006576922943,0.004810011673431497,0.9999824268602967
0.06449999999999999,-0.0235,0.10799999999999976,0.03711170321372759,-0.03129026819986149,-0.014668108223466782,-0.05449,0.78561,-1.51878,0.00778,0.77672,-1.49887,-0.05839,0.76074,-1.48504,0.01291,0.75173,-1.47454,0.06449999999999999,-0.0235,0.10799999999999976,0.32077,0.18,0.10981,-0.31275,0.17959,-0.12432,-0.31236,-0.19382,0.1083,-0.31794,-0.19266,-0.12267,-0.31634,0.00589,0.0001,0.0037899963242738477,0.0022599978081421887,0.004739995402917688,0.999979030170808
0.05949999999999998,-0.0315,0.08200000000000013,0.029864593266417525,0.02665669010194411,-0.003967264179240052,-0.05298,0.77399,-1.48543,0.0156,0.78057,-1.4938,-0.05482,0.76154,-1.47709,0.01609,0.75485,-1.47151,0.05949999999999998,-0.0315,0.08200000000000013,0.32282,0.17829,0.11003,-0.31745,0.17758,-0.12187,-0.31363,-0.19534,0.10937,-0.31883,-0.19413,-0.12166,-0.31699,0.00732,-0.00051,0.002900009907610773,0.0020800071061484165,0.004520015442207136,0.9999834163491795
0.03700000000000001,-0.03625,0.039500000000000646,0.1090253644934392,0.010394974774820846,0.03380403812550505,-0.0539,0.76692,-1.46871,0.01531,0.77494,-1.47967,-0.05707,0.7657,-1.48089,0.01537,0.75711,-1.47249,0.03700000000000001,-0.03625,0.039500000000000646,0.32405,0.1778,0.10961,-0.31989,0.17706,-0.12193,-0.31563,-0.19604,0.10869,-0.31841,-0.19469,-0.12189,-0.31679,0.00827,-0.00116,0.0043899807451476805,0.00278998776286151,0.0046599795609084714,0.999975614016578
0.019500000000000028,-0.04275,-0.0030000000000002247,0.04423731551566021,-0.11113757528891594,0.07789160408937053,-0.05334,0.76785,-1.46596,0.01568,0.77403,-1.47238,-0.06231,0.77338,-1.48637,0.01883,0.76352,-1.47834,0.019500000000000028,-0.04275,-0.0030000000000002247,0.3244,0.17706,0.10977,-0.32022,0.17616,-0.12179,-0.31667,-0.19757,0.10707,-0.3179,-0.19577,-0.12081,-0.31618,0.0088,-0.00196,0.005080004963929276,0.0022800022279052656,0.005200005081187447,0.9999709771221177
0.008249999999999967,-0.04525,-0.03825000000000078,0.07852411755227855,-0.16100010643565107,0.07950883535928532,-0.05203,0.7727,-1.46857,0.0169,0.77907,-1.4726,-0.05952,0.77397,-1.48048,0.02346,0.77005,-1.48139,0.008249999999999967,-0.04525,-0.03825000000000078,0.32393,0.17596,0.11021,-0.31972,0.1746,-0.12141,-0.31667,-0.19871,0.10791,-0.31854,-0.19733,-0.11936,-0.31604,0.00905,-0.00287,0.005259982099522377,0.000569998060214402,0.006229978798483728,0.999966596969466
0.001999999999999962,-0.04824999999999999,-0.056499999999999606,0.11560352254423446,-0.09202154215750676,0.04545244235776905,-0.05265,0.77694,-1.47096,0.01632,0.78665,-1.47943,-0.05889,0.77708,-1.48053,0.02437,0.77798,-1.489,0.001999999999999962,-0.04824999999999999,-0.056499999999999606,0.32287,0.17501,0.11003,-0.31938,0.17334,-0.12161,-0.31559,-0.19968,0.10811,-0.31846,-0.19859,-0.1191,-0.31497,0.00913,-0.00377,0.006630029108875201,-0.0009400041270501794,0.006810029899161406,0.9999543902593904
0.000500000000000023,-0.057999999999999996,-0.06250000000000006,0.11301499625204751,-0.005426737555921161,0.029572006900655118,-0.05185,0.7791,-1.474,0.01727,0.79261,-1.48847,-0.05731,0.77988,-1.48464,0.02617,0.78547,-1.50096,0.000500000000000023,-0.057999999999999996,-0.06250000000000006,0.32167,0.17482,0.11031,-0.31889,0.17295,-0.12133,-0.31434,-0.19989,0.10865,-0.31777,-0.199,-0.11857,-0.31336,0.00913,-0.0048,0.007559962514018811,-0.0012799936531672062,0.007149964546988691,0.999945041784803
0.0002500000000000332,-0.075,-0.06750000000000089,0.16873215798892482,0.03449990769096032,0.02748246045003913,-0.05093,0.78093,-1.47839,0.01846,0.80089,-1.5038,-0.05581,0.78209,-1.48975,0.02799,0.79406,-1.5171,0.0002500000000000332,-0.075,-0.06750000000000089,0.32037,0.17496,0.11063,-0.31821,0.17286,-0.121,-0.3122,-0.19975,0.10917,-0.31694,-0.19908,-0.11807,-0.31113,0.00915,-0.00609,0.008890022578019014,-0.001060002692092256,0.007400018793851598,0.9999325395318955
0.0004999999999999796,-0.09750000000000002,-0.07949999999999902,0.24069797348543914,0.04056014730623354,0.025122941352322684,-0.05021,0.78301,-1.48439,0.02174,0.81185,-1.52486,-0.05447,0.78328,-1.49419,0.03294,0.80695,-1.54003,0.0004999999999999796,-0.09750000000000002,-0.07949999999999902,0.31897,0.17529,0.11091,-0.31731,0.17288,-0.12004,-0.30936,-0.19941,0.10963,-0.31623,-0.19939,-0.11664,-0.30809,0.00914,-0.0078,0.010940004376549626,-0.0006100002440306465,0.007690003076386346,0.9999104000142356
0.001749999999999972,-0.12049999999999998,-0.10399999999999993,0.280722246110393,0.037788861493115035,0.034093122655132695,-0.04929,0.78814,-1.49519,0.03045,0.82584,-1.5496,-0.05309,0.78658,-1.50168,0.03823,0.81674,-1.55654,0.001749999999999972,-0.12049999999999998,-0.10399999999999993,0.31719,0.17544,0.11127,-0.3157,0.17257,-0.11746,-0.3063,-0.19923,0.11012,-0.31506,-0.19977,-0.11511,-0.30598,0.00917,-0.00999,0.0137100664151501,-0.0002800013563998561,0.007890038221410232,0.9998748436554434
0.005000000000000013,-0.13825,-0.13250000000000067,0.3319968387170728,0.006514084165260196,0.04419701566877144,-0.04758,0.79444,-1.50891,0.03898,0.8382,-1.57135,-0.0503,0.79187,-1.51351,0.04959,0.83217,-1.58052,0.005000000000000013,-0.13825,-0.13250000000000067,0.31481,0.17569,0.11191,-0.31361,0.17229,-0.11497,-0.30362,-0.19897,0.11109,-0.31317,-0.20066,-0.11181,-0.30309,0.00921,-0.01262,0.016559965520531683,0.0001099997709697153,0.008359982593698363,0.9998279182604587
0.010000000000000026,-0.15174999999999997,-0.1449999999999993,0.36123974209891885,-0.018682687680807452,-0.04834594746609334,-0.04665,0.80198,-1.52179,0.04709,0.85472,-1.59574,-0.04848,0.80013,-1.52763,0.05581,0.84409,-1.59721,0.010000000000000026,-0.15174999999999997,-0.1449999999999993,0.31189,0.17543,0.11229,-0.31165,0.1712,-0.11268,-0.3004,-0.19927,0.11176,-0.31097,-0.20161,-0.11006,-0.30092,0.00937,-0.01552,0.02035009021214987,-0.00019000084227560076,0.008770038877668519,0.9997544319212202
0.0020000000000000052,-0.16924999999999998,-0.11725000000000069,0.31369299013636776,0.0483165446924867,-0.12548203109254302,-0.04215,0.80896,-1.53125,0.05902,0.86617,-1.6129,-0.04726,0.80712,-1.53723,0.05858,0.8543,-1.61492,0.0020000000000000052,-0.16924999999999998,-0.11725000000000069,0.30901,0.17479,0.11375,-0.30993,0.1705,-0.10925,-0.2985,-0.19989,0.1122,-0.30945,-0.20189,-0.10939,-0.29837,0.00961,-0.01869,0.023779994529412887,-0.00033999992178302703,0.007399998297630588,0.9996897700213948
-0.005250000000000003,-0.18475000000000003,-0.04925000000000068,0.3275285249156794,0.013999852312874329,-0.024056647708332095,-0.03534,0.8092,-1.53482,0.06686,0.8648,-1.61632,-0.04346,0.80263,-1.53232,0.07815,0.87892,-1.65758,-0.005250000000000003,-0.18475000000000003,-0.04925000000000068,0.3072,0.17529,0.11588,-0.30896,0.17144,-0.10694,-0.29851,-0.19929,0.11335,-0.30995,-0.20253,-0.10406,-0.29288,0.00945,-0.02229,0.026629884422557936,0.000669997092118431,0.006239972917640312,0.9996256614841003
-0.002499999999999985,-0.16899999999999996,0.0020000000000006124,0.44757296433152804,-0.13814143968751036,-0.04197963858270961,-0.03116,0.80502,-1.52649,0.07138,0.87145,-1.62576,-0.03763,0.80401,-1.53371,0.10198,0.88507,-1.64847,-0.002499999999999985,-0.16899999999999996,0.0020000000000006124,0.30704,0.17524,0.11713,-0.3099,0.17096,-0.1057,-0.2973,-0.1995,0.11516,-0.30934,-0.20569,-0.09694,-0.29541,0.0094,-0.02608,0.03032988016991316,-0.00011999952589480972,0.006909972699442794,0.9995160510198351
-0.012500000000000011,-0.11000000000000003,0.03049999999999997,0.5525300273795044,-0.017488430354489725,-0.18803466315506057,-0.01653,0.82484,-1.58489,0.07191,0.87116,-1.61996,-0.01452,0.82621,-1.57884,0.09951,0.87898,-1.6283,-0.012500000000000011,-0.11000000000000003,0.03049999999999997,0.30728,0.17841,0.1218,-0.30022,0.17014,-0.10548,-0.29817,-0.19914,0.12239,-0.30094,-0.20705,-0.09736,-0.29833,0.00935,-0.02905,0.03556000577138941,-0.002170000352191086,0.005480000889404217,0.9993501621945445
-0.01650000000000002,-0.053499999999999985,0.03549999999999942,0.3680845589447811,0.03798000218863717,0.0016585245279957875,0.00628,0.86792,-1.68176,0.0669,0.86477,-1.61852,0.00639,0.85744,-1.65362,0.09421,0.88091,-1.63933,-0.01650000000000002,-0.053499999999999985,0.03549999999999942,0.30826,0.18042,0.12853,-0.28345,0.17179,-0.10695,-0.29819,-0.19694,0.12859,-0.28785,-0.20589,-0.0991,-0.29642,0.0089,-0.03048,0.041369945439283434,-0.0006599991295607219,0.0031599958324422446,0.9991386822868178
0.002750000000000018,-0.019249999999999996,-0.02849999999999936,0.07834612737342285,-0.10216386021596778,0.09240637061615367,0.03051,0.91235,-1.7512,0.06545,0.87451,-1.63141,0.02428,0.88944,-1.71317,0.12005,0.90743,-1.66613,0.002750000000000018,-0.019249999999999996,-0.02849999999999936,0.3087,0.17807,0.13503,-0.27012,0.17094,-0.10752,-0.29606,-0.19727,0.1335,-0.27686,-0.20939,-0.09195,-0.29326,0.00869,-0.03119,0.04292010658363302,-0.0014500036007984128,0.005470013583701599,0.9990624809749395
0.024250000000000008,0.027250000000000017,-0.0899999999999998,0.24097119679225526,0.014987746444555864,-0.2016931247318505,0.05609,0.96817,-1.85423,0.11936,0.92516,-1.6945,0.04959,0.94535,-1.81651,0.1202,0.9014,-1.64562,0.024250000000000008,0.027250000000000017,-0.0899999999999998,0.30712,0.17761,0.14094,-0.25056,0.16615,-0.0927,-0.2887,-0.19782,0.13963,-0.25757,-0.21085,-0.09154,-0.29636,0.00901,-0.03125,0.042930070974198514,-0.0026300043480582827,0.005090008415063368,0.999061651700041
0.028999999999999988,0.08725,-0.057250000000000356,0.28579741661734465,0.16289888511213382,-0.29802893615010895,0.09608,1.02617,-1.96338,0.12338,0.90663,-1.64245,0.08048,1.00571,-1.92721,0.10274,0.90363,-1.65193,0.028999999999999988,0.08725,-0.057250000000000356,0.3051,0.17758,0.14907,-0.22769,0.16334,-0.09055,-0.29683,-0.19833,0.14601,-0.23563,-0.2105,-0.0968,-0.29458,0.00966,-0.0301,0.047729921450932904,-0.0013499977783104846,0.0014199976631117687,0.9988583561801558
0.015750000000000007,0.13899999999999998,0.016250000000000986,-0.054400450563785833,0.0636916240759204,-0.17172924491496622,0.1472,1.07958,-2.04361,0.11837,0.90555,-1.64138,0.12693,1.06146,-2.00899,0.09052,0.90535,-1.66058,0.015750000000000007,0.13899999999999998,0.016250000000000986,0.30483,0.17526,0.15843,-0.20779,0.16349,-0.09202,-0.29679,-0.20111,0.15499,-0.21622,-0.20965,-0.10052,-0.29265,0.01017,-0.02776,0.04863979576192639,0.00033999857234899203,-0.0010199957170469762,0.998815805981236
-0.006749999999999985,0.1765,0.025000000000000022,-0.07012327069238458,-0.028524296723710953,-0.0809598652560217,0.19563,1.1203,-2.09892,0.11446,0.91274,-1.65197,0.17496,1.104,-2.06657,0.08246,0.90613,-1.66085,-0.006749999999999985,0.1765,0.025000000000000022,0.30575,0.17308,0.16636,-0.19205,0.16308,-0.09337,-0.29493,-0.20351,0.1634,-0.20032,-0.20983,-0.10288,-0.29216,0.01029,-0.02454,0.046639980872947774,-0.00023999990157606057,-0.002069999151093522,0.9989095903472611
-0.024499999999999997,0.19799999999999998,-0.02899999999999986,-0.02458446639787395,-0.025296839480917353,0.08190331446522905,0.2423,1.14475,-2.13834,0.10194,0.91418,-1.65729,0.22069,1.12455,-2.10606,0.08471,0.92111,-1.68899,-0.024499999999999997,0.19799999999999998,-0.02899999999999986,0.30583,0.17263,0.17342,-0.1791,0.1635,-0.09714,-0.29352,-0.20317,0.17085,-0.18769,-0.20975,-0.1026,-0.28784,0.0099,-0.0207,0.047240005191676857,-0.00031000003406900565,-0.002610000286839047,0.9988801097769301
-0.03200000000000004,0.2235,-0.08649999999999908,0.03172756285057897,-0.10586361480942226,0.16218991964811583,0.27482,1.15209,-2.15098,0.08858,0.91551,-1.66045,0.25877,1.12656,-2.11757,0.11093,0.93425,-1.69908,-0.03200000000000004,0.2235,-0.08649999999999908,0.30459,0.17261,0.17853,-0.1726,0.16362,-0.1011,-0.29234,-0.20223,0.17737,-0.18083,-0.2119,-0.09523,-0.28742,0.00931,-0.01662,0.046150194191195676,-0.0006700028192437943,-0.000410001725208889,0.9989342033241841
-0.034,0.26049999999999995,-0.08300000000000113,-0.010066293087177445,-0.05029819521084999,0.04872406456362253,0.30603,1.15181,-2.15012,0.06823,0.91735,-1.66113,0.30255,1.12239,-2.11087,0.09523,0.92173,-1.67054,-0.034,0.26049999999999995,-0.08300000000000113,0.30237,0.17256,0.1839,-0.16855,0.1632,-0.10705,-0.29103,-0.20215,0.18553,-0.17613,-0.21278,-0.09931,-0.29109,0.00862,-0.01176,0.04788001190536644,-0.0022700005644357103,0.0007300001815145677,0.9988502483641452
-0.029249999999999977,0.29874999999999996,-0.04175000000000012,-0.27776378023924636,0.08997250507803596,-0.03286000912009793,0.32609,1.1374,-2.12412,0.05391,0.91548,-1.66372,0.33002,1.10156,-2.07309,0.08113,0.92076,-1.67356,-0.029249999999999977,0.29874999999999996,-0.04175000000000012,0.30127,0.17248,0.18881,-0.17037,0.16414,-0.11123,-0.2898,-0.20219,0.19258,-0.17885,-0.21204,-0.10344,-0.2899,0.00795,-0.0062,0.04595010212191794,-0.0016300036226055766,0.0006100013556990194,0.9989422201016042
-0.021750000000000002,0.34175,-0.04025000000000001,-0.3092105491615701,0.028632079006676966,-0.06075243725856719,0.3362,1.1111,-2.08262,0.04105,0.91338,-1.66771,0.34668,1.07174,-2.02005,0.06717,0.92121,-1.6818,-0.021750000000000002,0.34175,-0.04025000000000001,0.3007,0.1731,0.19308,-0.17624,0.16536,-0.11497,-0.28842,-0.20207,0.19883,-0.1855,-0.21089,-0.10757,-0.28787,0.00745,0.00019000000000000006,0.0423301505072342,-0.0005000017777844815,0.0,0.999103552368951
-0.01724999999999999,0.38825000000000004,-0.057750000000000856,-0.24917477823512404,-0.11768658540892178,-0.05715766202793271,0.34597,1.07601,-2.02515,0.02279,0.9104,-1.66373,0.36064,1.03666,-1.95852,0.04755,0.92314,-1.68609,-0.01724999999999999,0.38825000000000004,-0.057750000000000856,0.29966,0.1738,0.19837,-0.18472,0.16559,-0.12021,-0.28777,-0.20173,0.20529,-0.19368,-0.21077,-0.11323,-0.28595,0.00708,0.00747,0.03976992257797858,-0.00110999783911381,-0.0006199987930185245,0.9992080547936127
-0.020000000000000007,0.44575,-0.05924999999999958,-0.24969612502607777,-0.14716892740214405,-0.057676243034233174,0.35186,1.03512,-1.94888,0.00051,0.90788,-1.65566,0.36642,0.99753,-1.8862,0.02407,0.92292,-1.68204,-0.020000000000000007,0.44575,-0.05924999999999958,0.29839,0.17359,0.20415,-0.19661,0.16506,-0.1266,-0.2873,-0.20171,0.21094,-0.20457,-0.21133,-0.11991,-0.28491,0.00676,0.01572,0.037349906548783236,-0.002899992744082232,-0.001039997397877766,0.9992974997108188
